sample_accession,library_source,toplevel_rank,tax_id,study_accession,run_accession,secondary_sample_accession,experiment_accession,scientific_name,instrument_platform,instrument_model,library_layout,library_strategy,library_selection,read_count,base_count,fastq_ftp,sra_ftp,class_id,class_name,fastq_filename
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877978,SRS4608181,SRX5664872,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,3836741.0,446009772.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/008/SRR8877978/SRR8877978_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/008/SRR8877978,186623,Actinopteri,SRR8877978_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877978,SRS4608181,SRX5664872,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,3836741.0,446009772.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/008/SRR8877978/SRR8877978_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/008/SRR8877978,186623,Actinopteri,SRR8877978_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877979,SRS4608181,SRX5664871,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5024306.0,803532317.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/009/SRR8877979/SRR8877979_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/009/SRR8877979,186623,Actinopteri,SRR8877979_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877979,SRS4608181,SRX5664871,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5024306.0,803532317.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/009/SRR8877979/SRR8877979_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/009/SRR8877979,186623,Actinopteri,SRR8877979_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877990,SRS4608181,SRX5664860,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,700827.0,58221558.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/000/SRR8877990/SRR8877990_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/000/SRR8877990,186623,Actinopteri,SRR8877990_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877990,SRS4608181,SRX5664860,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,700827.0,58221558.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/000/SRR8877990/SRR8877990_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/000/SRR8877990,186623,Actinopteri,SRR8877990_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877991,SRS4608181,SRX5664859,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5085918.0,588271944.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/001/SRR8877991/SRR8877991_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/001/SRR8877991,186623,Actinopteri,SRR8877991_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877991,SRS4608181,SRX5664859,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5085918.0,588271944.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/001/SRR8877991/SRR8877991_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/001/SRR8877991,186623,Actinopteri,SRR8877991_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877992,SRS4608181,SRX5664858,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5583398.0,648498348.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/002/SRR8877992/SRR8877992_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/002/SRR8877992,186623,Actinopteri,SRR8877992_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877992,SRS4608181,SRX5664858,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5583398.0,648498348.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/002/SRR8877992/SRR8877992_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/002/SRR8877992,186623,Actinopteri,SRR8877992_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877993,SRS4608181,SRX5664857,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,12703905.0,1975860567.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/003/SRR8877993/SRR8877993_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/003/SRR8877993,186623,Actinopteri,SRR8877993_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877993,SRS4608181,SRX5664857,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,12703905.0,1975860567.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/003/SRR8877993/SRR8877993_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/003/SRR8877993,186623,Actinopteri,SRR8877993_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877994,SRS4608181,SRX5664856,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,58159223.0,28964954003.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/004/SRR8877994/SRR8877994_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/004/SRR8877994,186623,Actinopteri,SRR8877994_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877994,SRS4608181,SRX5664856,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,58159223.0,28964954003.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/004/SRR8877994/SRR8877994_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/004/SRR8877994,186623,Actinopteri,SRR8877994_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877995,SRS4608181,SRX5664855,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,55608528.0,27442849933.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/005/SRR8877995/SRR8877995_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/005/SRR8877995,186623,Actinopteri,SRR8877995_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877995,SRS4608181,SRX5664855,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,55608528.0,27442849933.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/005/SRR8877995/SRR8877995_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/005/SRR8877995,186623,Actinopteri,SRR8877995_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877996,SRS4608181,SRX5664854,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,31619455.0,15507031837.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/006/SRR8877996/SRR8877996_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/006/SRR8877996,186623,Actinopteri,SRR8877996_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877996,SRS4608181,SRX5664854,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,31619455.0,15507031837.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/006/SRR8877996/SRR8877996_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/006/SRR8877996,186623,Actinopteri,SRR8877996_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877997,SRS4608181,SRX5664853,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,41118240.0,20146336613.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/007/SRR8877997/SRR8877997_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/007/SRR8877997,186623,Actinopteri,SRR8877997_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877997,SRS4608181,SRX5664853,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,41118240.0,20146336613.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/007/SRR8877997/SRR8877997_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/007/SRR8877997,186623,Actinopteri,SRR8877997_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877998,SRS4608181,SRX5664852,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,13039986.0,2836287687.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/008/SRR8877998/SRR8877998_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/008/SRR8877998,186623,Actinopteri,SRR8877998_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877998,SRS4608181,SRX5664852,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,13039986.0,2836287687.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/008/SRR8877998/SRR8877998_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/008/SRR8877998,186623,Actinopteri,SRR8877998_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877999,SRS4608181,SRX5664851,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,14488032.0,3163731072.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/009/SRR8877999/SRR8877999_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/009/SRR8877999,186623,Actinopteri,SRR8877999_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877999,SRS4608181,SRX5664851,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,14488032.0,3163731072.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/009/SRR8877999/SRR8877999_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/009/SRR8877999,186623,Actinopteri,SRR8877999_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878002,SRS4608181,SRX5664848,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5499005.0,923636472.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/002/SRR8878002/SRR8878002_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/002/SRR8878002,186623,Actinopteri,SRR8878002_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878002,SRS4608181,SRX5664848,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5499005.0,923636472.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/002/SRR8878002/SRR8878002_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/002/SRR8878002,186623,Actinopteri,SRR8878002_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878003,SRS4608181,SRX5664847,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,11368926.0,2507485258.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/003/SRR8878003/SRR8878003_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/003/SRR8878003,186623,Actinopteri,SRR8878003_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878003,SRS4608181,SRX5664847,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,11368926.0,2507485258.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/003/SRR8878003/SRR8878003_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/003/SRR8878003,186623,Actinopteri,SRR8878003_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878004,SRS4608181,SRX5664846,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,9030594.0,1978568230.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/004/SRR8878004/SRR8878004_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/004/SRR8878004,186623,Actinopteri,SRR8878004_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878004,SRS4608181,SRX5664846,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,9030594.0,1978568230.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/004/SRR8878004/SRR8878004_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/004/SRR8878004,186623,Actinopteri,SRR8878004_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878005,SRS4608181,SRX5664845,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,8280446.0,1808800687.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/005/SRR8878005/SRR8878005_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/005/SRR8878005,186623,Actinopteri,SRR8878005_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878005,SRS4608181,SRX5664845,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,8280446.0,1808800687.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/005/SRR8878005/SRR8878005_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/005/SRR8878005,186623,Actinopteri,SRR8878005_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878006,SRS4608181,SRX5664844,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,6837360.0,1498173404.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/006/SRR8878006/SRR8878006_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/006/SRR8878006,186623,Actinopteri,SRR8878006_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878006,SRS4608181,SRX5664844,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,6837360.0,1498173404.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/006/SRR8878006/SRR8878006_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/006/SRR8878006,186623,Actinopteri,SRR8878006_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878007,SRS4608181,SRX5664843,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,6216425.0,1356512730.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/007/SRR8878007/SRR8878007_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/007/SRR8878007,186623,Actinopteri,SRR8878007_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878007,SRS4608181,SRX5664843,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,6216425.0,1356512730.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/007/SRR8878007/SRR8878007_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/007/SRR8878007,186623,Actinopteri,SRR8878007_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878008,SRS4608181,SRX5664842,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,10362373.0,2280597534.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/008/SRR8878008/SRR8878008_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/008/SRR8878008,186623,Actinopteri,SRR8878008_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878008,SRS4608181,SRX5664842,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,10362373.0,2280597534.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/008/SRR8878008/SRR8878008_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/008/SRR8878008,186623,Actinopteri,SRR8878008_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878009,SRS4608181,SRX5664841,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5539323.0,939412655.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/009/SRR8878009/SRR8878009_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/009/SRR8878009,186623,Actinopteri,SRR8878009_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8878009,SRS4608181,SRX5664841,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5539323.0,939412655.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/009/SRR8878009/SRR8878009_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/009/SRR8878009,186623,Actinopteri,SRR8878009_2.fastq.gz
SAMN11400613,GENOMIC,Bacteria,1120689,PRJNA532460,SRR8988144,SRS4701608,SRX5767238,Rhizobiaceae bacterium LC148,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,399832.0,109759973.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/004/SRR8988144/SRR8988144_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR898/004/SRR8988144,28211,Alphaproteobacteria,SRR8988144_1.fastq.gz
SAMN11400613,GENOMIC,Bacteria,1120689,PRJNA532460,SRR8988144,SRS4701608,SRX5767238,Rhizobiaceae bacterium LC148,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,399832.0,109759973.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/004/SRR8988144/SRR8988144_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR898/004/SRR8988144,28211,Alphaproteobacteria,SRR8988144_2.fastq.gz
SAMN11475861,TRANSCRIPTOMIC,Eukaryota,2053142,PRJNA534037,SRR8944267,SRS4662570,SRX5724487,Psalmopoeus irminia,ILLUMINA,NextSeq 500,PAIRED,RNA-Seq,cDNA,21426596.0,3114985543.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR894/007/SRR8944267/SRR8944267_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR894/007/SRR8944267,6854,Arachnida,SRR8944267_1.fastq.gz
SAMN11475861,TRANSCRIPTOMIC,Eukaryota,2053142,PRJNA534037,SRR8944267,SRS4662570,SRX5724487,Psalmopoeus irminia,ILLUMINA,NextSeq 500,PAIRED,RNA-Seq,cDNA,21426596.0,3114985543.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR894/007/SRR8944267/SRR8944267_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR894/007/SRR8944267,6854,Arachnida,SRR8944267_2.fastq.gz
SAMN11487381,GENOMIC,Bacteria,2572077,PRJNA258022,SRR10860970,SRS5970372,SRX7531061,Campylobacter sp. CFSAN093258,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,540224.0,254421985.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/070/SRR10860970/SRR10860970_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR108/070/SRR10860970,29547,Epsilonproteobacteria,SRR10860970_1.fastq.gz
SAMN11487381,GENOMIC,Bacteria,2572077,PRJNA258022,SRR10860970,SRS5970372,SRX7531061,Campylobacter sp. CFSAN093258,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,540224.0,254421985.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/070/SRR10860970/SRR10860970_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR108/070/SRR10860970,29547,Epsilonproteobacteria,SRR10860970_2.fastq.gz
SAMN11493215,TRANSCRIPTOMIC,Eukaryota,1036259,PRJNA534635,SRR9618648,SRS5042126,SRX6381693,Chaetomium megalocarpum,ILLUMINA,Illumina NovaSeq 6000,PAIRED,RNA-Seq,RT-PCR,71871266.0,21705122332.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR961/008/SRR9618648/SRR9618648_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR961/008/SRR9618648,147550,Sordariomycetes,SRR9618648_1.fastq.gz
SAMN11493215,TRANSCRIPTOMIC,Eukaryota,1036259,PRJNA534635,SRR9618648,SRS5042126,SRX6381693,Chaetomium megalocarpum,ILLUMINA,Illumina NovaSeq 6000,PAIRED,RNA-Seq,RT-PCR,71871266.0,21705122332.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR961/008/SRR9618648/SRR9618648_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR961/008/SRR9618648,147550,Sordariomycetes,SRR9618648_2.fastq.gz
SAMN11510173,GENOMIC,Eukaryota,1969505,PRJNA536141,SRR9713111,SRS5119589,SRX6471025,Mucor corticola,ILLUMINA,Illumina NovaSeq 6000,PAIRED,WGS,RANDOM,7145387.0,2157906874.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR971/001/SRR9713111/SRR9713111_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR971/001/SRR9713111,2212703,Mucoromycetes,SRR9713111_1.fastq.gz
SAMN11510173,GENOMIC,Eukaryota,1969505,PRJNA536141,SRR9713111,SRS5119589,SRX6471025,Mucor corticola,ILLUMINA,Illumina NovaSeq 6000,PAIRED,WGS,RANDOM,7145387.0,2157906874.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR971/001/SRR9713111/SRR9713111_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR971/001/SRR9713111,2212703,Mucoromycetes,SRR9713111_2.fastq.gz
SAMN11532555,GENOMIC,Eukaryota,2572672,PRJNA536195,SRR9720460,SRS5128442,SRX6478158,Mucor sp. NRRL A-25793,ILLUMINA,Illumina NovaSeq 6000,PAIRED,WGS,RANDOM,8889997.0,2684779094.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR972/000/SRR9720460/SRR9720460_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR972/000/SRR9720460,2212703,Mucoromycetes,SRR9720460_1.fastq.gz
SAMN11532555,GENOMIC,Eukaryota,2572672,PRJNA536195,SRR9720460,SRS5128442,SRX6478158,Mucor sp. NRRL A-25793,ILLUMINA,Illumina NovaSeq 6000,PAIRED,WGS,RANDOM,8889997.0,2684779094.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR972/000/SRR9720460/SRR9720460_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR972/000/SRR9720460,2212703,Mucoromycetes,SRR9720460_2.fastq.gz
SAMN11849674,GENOMIC,Bacteria,2584692,PRJNA544527,SRR9222017,SRS4897549,SRX5992542,bacterium BIOML-C4,ILLUMINA,NextSeq 500,PAIRED,WGS,RANDOM,7979082.0,1973877153.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222017/SRR9222017_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9222017,,Unclassified,SRR9222017_1.fastq.gz
SAMN11849674,GENOMIC,Bacteria,2584692,PRJNA544527,SRR9222017,SRS4897549,SRX5992542,bacterium BIOML-C4,ILLUMINA,NextSeq 500,PAIRED,WGS,RANDOM,7979082.0,1973877153.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222017/SRR9222017_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9222017,,Unclassified,SRR9222017_2.fastq.gz
SAMN11893035,GENOMIC,Eukaryota,2585995,PRJNA532323,SRR9330676,SRS4997929,SRX6097391,Aspitha aspitha rufescens,ILLUMINA,HiSeq X Ten,PAIRED,WGS,RANDOM,25207753.0,3914613344.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/006/SRR9330676/SRR9330676_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR933/006/SRR9330676,50557,Insecta,SRR9330676_1.fastq.gz
SAMN11893035,GENOMIC,Eukaryota,2585995,PRJNA532323,SRR9330676,SRS4997929,SRX6097391,Aspitha aspitha rufescens,ILLUMINA,HiSeq X Ten,PAIRED,WGS,RANDOM,25207753.0,3914613344.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/006/SRR9330676/SRR9330676_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR933/006/SRR9330676,50557,Insecta,SRR9330676_2.fastq.gz
SAMN11893134,GENOMIC,Eukaryota,2586011,PRJNA532323,SRR9330732,SRS4997873,SRX6097335,Microceris mariae mariae,ILLUMINA,HiSeq X Ten,PAIRED,WGS,RANDOM,29922145.0,3583998820.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/002/SRR9330732/SRR9330732_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR933/002/SRR9330732,50557,Insecta,SRR9330732_1.fastq.gz
SAMN11893134,GENOMIC,Eukaryota,2586011,PRJNA532323,SRR9330732,SRS4997873,SRX6097335,Microceris mariae mariae,ILLUMINA,HiSeq X Ten,PAIRED,WGS,RANDOM,29922145.0,3583998820.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/002/SRR9330732/SRR9330732_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR933/002/SRR9330732,50557,Insecta,SRR9330732_2.fastq.gz
